COURSE_SUBJECT,COURSE_NUMBER,SECTION_NUMBER,SECTION_CRN,SECTION_TITLE,SECTION_CREDIT_HOURS,MEET_DAYS,MEET_TIMES,MEET_BUILDING,MEET_ROOM,INSTRUCTOR,INSTRUCTOR2,INSTRUCTOR3,FOOTNOTES,FOOTNOTES1,FOOTNOTES2,FOOTNOTES3,FOOTNOTES4,NOTE1,NOTE2,NOTE3,NOTE4,COURSE_ATTRIBUTES,COURSE_ATTRIBUTES1,COURSE_ATTRIBUTES2,COURSE_ATTRIBUTES3,COURSE_ATTRIBUTES4,DESCRIPTION1,DESCRIPTION2,DESCRIPTION3,DESCRIPTION4,MAX_ENROLL,CURR_ENROLL,REMAINING,MAJOR_CODE
AFR,383,0,20006,Black Lit Theory: Afr Lit,1,  T    ,0140 - 0420pm,CHAM,3196,Bertholf G,,,"34,XLST",34,XLST,,,Juniors and Seniors only,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,CULT,CULT,,,,Cultural Diversity,,,,5,5,0,LIT
AFR,383,0,20006,Black Lit Theory: Afr Lit,1,  T    ,0140 - 0420pm,CHAM,3196,Bertholf G,,,"34,XLST",34,XLST,,,Juniors and Seniors only,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,CULT,CULT,,,,Cultural Diversity,,,,5,5,0,GSS
AFR,383,0,25810,Black Lit Theory: Afr Lit,1,   W   ,0130 - 0420pm,CHAM,1046,Bertholf G,,,"34,XLST",34,XLST,,,Juniors and Seniors only,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,CULT NONE,CULT,NONE,,,Cultural Diversity,No new attribute (Class of 2016 and later),,,6,4,2,LIT
AFR,383,0,25810,Black Lit Theory: Afr Lit,1,   W   ,0130 - 0420pm,CHAM,1046,Bertholf G,,,"34,XLST",34,XLST,,,Juniors and Seniors only,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,CULT NONE,CULT,NONE,,,Cultural Diversity,No new attribute (Class of 2016 and later),,,6,4,2,AFR
AFR,383,0,25810,Black Lit Theory: Afr Lit,1,   W   ,0130 - 0420pm,CHAM,1046,Bertholf G,,,"34,XLST",34,XLST,,,Juniors and Seniors only,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,CULT NONE,CULT,NONE,,,Cultural Diversity,No new attribute (Class of 2016 and later),,,6,4,2,ENG
AFR,383,0,25810,Black Lit Theory: Afr Lit,1,   W   ,0130 - 0420pm,CHAM,1046,Bertholf G,,,"34,XLST",34,XLST,,,Juniors and Seniors only,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,CULT NONE,CULT,NONE,,,Cultural Diversity,No new attribute (Class of 2016 and later),,,6,4,2,GSS
AFR,395,0,25142,Ind Study,1,      ,TBA , , ,Flanagan B,,,PRM,PRM,,,,Permission of instructor required,,,,,,,,,,,,,5,1,4,AFR
AFR,395,0,25142,Independent Study,1,      ,TBA , , ,Fache C,,,PRM,PRM,,,,Permission of instructor required,,,,,,,,,,,,,0,1,-1,AFR
AFR,400,0,20007,Research Methods Afr Studies,1,   W   ,0130 - 0420pm,CHAM,1096,Harper-Shipman T,,, ,,,,,,,,,CULT,CULT,,,,Cultural Diversity,,,,15,4,11,AFR
AFR,495,0,15672,Africana Studies Capstone,1,   W   ,0130 - 0420pm,CHAM,2187,Kelly H,,, ,,,,,,,,,,,,,,,,,,15,8,7,AFR
AFR,495,0,16385,Africana Capstone,1, M     ,0130 - 0420pm,CHAM,B022,Harper-Shipman T,,, ,,,,,,,,,,,,,,,,,,15,12,3,AFR
AFR,495,0,25143,Africana Studies Sr. Capstone,1,   W   ,0130 - 0420pm,CHAM,1046,Kelly H,,,34,34,,,,Juniors and Seniors only,,,,,,,,,,,,,15,3,12,AFR
AFR,498,A,16352,Black Girlhood in Urban Eductn,1,      ,TBA , , ,Kelly H,,, ,,,,,,,,,,,,,,,,,,0,1,-1,AFR
AFR,498,A,16452,Honors Thesis,1,      ,TBA , , ,Bertholf G,,, ,,,,,,,,,,,,,,,,,,0,1,-1,AFR
AFR,498,B,16354,#BlkWomenSyllabus,1,      ,TBA , , ,Kelly H,,, ,,,,,,,,,,,,,,,,,,0,1,-1,AFR
AFR,499,0,25855,Honors Thesis,1,      ,TBA , , ,Ewoodzie J,,, ,,,,,,,,,,,,,,,,,,0,1,-1,AFR
ANT,101,0,10006,Intro Cultural Anthropology,1, M  W  F ,1030 - 1120am,CHAM,2146,Cho S,,, ,,,,,,,,,SSRQ,SSRQ,,,,Social-Scientific Thought (Class of 2016 and later),,,,30,29,1,ANT
ANT,101,0,12408,Intro Cultural Anthropology,1,  T  R  ,1215 - 0130pm,CHAM,1027,Bowles L,,, ,,,,,,,,,SSRQ,SSRQ,,,,Social-Scientific Thought (Class of 2016 and later),,,,30,28,2,ANT
ANT,101,0,20008,Intro Cultural Anthropology,1, M  W  F ,1030 - 1120am,CHAM,1006,Cho S,,, ,,,,,,,,,SSRQ,SSRQ,,,,Social-Scientific Thought (Class of 2016 and later),,,,30,24,6,ANT
ANT,101,0,20025,Intro Cultural Anthropology,1, M  W  F ,0830 - 0920am,CHAM,1027,Samson C,,, ,,,,,,,,,SSRQ,SSRQ,,,,Social-Scientific Thought (Class of 2016 and later),,,,30,22,8,ANT
ANT,101,0,20025,Intro Cultural Anthropology,1, M  W  F ,1030 - 1120am,CHAM,1027,Lozada E,,, ,,,,,,,,,SSRQ,SSRQ,,,,Social-Scientific Thought (Class of 2016 and later),,,,30,31,-1,ANT
ANT,102,0,10007,Humankind Evolving,1, M  W  F ,0830 - 0920am,CHAM,1003,Cho H,,, ,,,,,,,,,LBRQ,LBRQ,,,,Liberal Studies (Class of 2020 and earlier),,,,30,18,12,INEU
ANT,102,0,10007,Humankind Evolving,1, M  W  F ,0830 - 0920am,CHAM,1003,Cho H,,, ,,,,,,,,,LBRQ,LBRQ,,,,Liberal Studies (Class of 2020 and earlier),,,,30,18,12,ANT
ANT,108,0,14711,Introduction to Archaeology,1, M  W  F ,1230 - 0120pm,CHAM,1027,Ringle W,,, ,,,,,,,,,SSRQ,SSRQ,,,,Social-Scientific Thought (Class of 2016 and later),,,,30,21,9,ARC
ANT,108,0,14711,Introduction to Archaeology,1, M  W  F ,1230 - 0120pm,CHAM,1027,Ringle W,,, ,,,,,,,,,SSRQ,SSRQ,,,,Social-Scientific Thought (Class of 2016 and later),,,,30,21,9,ANT
ANT,207,0,23875,"Foragers, Farmers & Chiefs",1, M  W  F ,1130 - 1220pm,CHAM,2187,Ringle W,,, ,,,,,,,,,HTRQ,HTRQ,,,,Historical Thought (Class of 2016 and later),,,,30,12,18,ENV
ANT,207,0,23875,"Foragers, Farmers & Chiefs",1, M  W  F ,1130 - 1220pm,CHAM,2187,Ringle W,,, ,,,,,,,,,HTRQ,HTRQ,,,,Historical Thought (Class of 2016 and later),,,,30,12,18,ARC
ANT,207,0,23875,"Foragers, Farmers & Chiefs",1, M  W  F ,1130 - 1220pm,CHAM,2187,Ringle W,,, ,,,,,,,,,HTRQ,HTRQ,,,,Historical Thought (Class of 2016 and later),,,,30,12,18,ANT
ANT,208,0,10009,Early Cities and States,1, M  W  F ,1130 - 1220pm,CHAM,1006,Ringle W,,, ,,,,,,,,,HTRQ,HTRQ,,,,Historical Thought (Class of 2016 and later),,,,30,10,20,LAS
ANT,208,0,10009,Early Cities and States,1, M  W  F ,1130 - 1220pm,CHAM,1006,Ringle W,,, ,,,,,,,,,HTRQ,HTRQ,,,,Historical Thought (Class of 2016 and later),,,,30,10,20,ANT
ANT,227,0,10010,Environ & Cult in Lat America,1,  T  R  ,0815 - 0930am,CHAM,1003,Samson C,,, ,,,,,,,,,LBRQ,LBRQ,,,,Liberal Studies (Class of 2020 and earlier),,,,30,10,20,ENV
ANT,227,0,10010,Environ & Cult in Lat America,1,  T  R  ,0815 - 0930am,CHAM,1003,Samson C,,, ,,,,,,,,,LBRQ,LBRQ,,,,Liberal Studies (Class of 2020 and earlier),,,,30,10,20,ANT
ANT,227,0,10010,Environ & Cult in Lat America,1,  T  R  ,0815 - 0930am,CHAM,1003,Samson C,,, ,,,,,,,,,LBRQ,LBRQ,,,,Liberal Studies (Class of 2020 and earlier),,,,30,10,20,LAS
ANT,227,0,25047,Environ & Cult in Lat America,1, M  W  F ,0930 - 1020am,CHAM,3187,Samson C,,, ,,,,,,,,,LBRQ,LBRQ,,,,Liberal Studies (Class of 2020 and earlier),,,,30,25,5,ENV
ANT,227,0,25047,Environ & Cult in Lat America,1, M  W  F ,0930 - 1020am,CHAM,3187,Samson C,,, ,,,,,,,,,LBRQ,LBRQ,,,,Liberal Studies (Class of 2020 and earlier),,,,30,25,5,LAS
ANT,227,0,25047,Environ & Cult in Lat America,1, M  W  F ,0930 - 1020am,CHAM,3187,Samson C,,, ,,,,,,,,,LBRQ,LBRQ,,,,Liberal Studies (Class of 2020 and earlier),,,,30,25,5,ANT
ANT,232,0,3026,Contemp Ghanaian Soc & Culture,1,      ,TBA , , ,Bowles L,,, ,,,,,,,,,CULT SSCI,CULT,SSCI,,,Cultural Diversity,,,,15,14,1,IETH
ANT,232,0,3026,Contemp Ghanaian Soc & Culture,1,      ,TBA , , ,Bowles L,,, ,,,,,,,,,CULT SSCI,CULT,SSCI,,,Cultural Diversity,,,,15,14,1,ANT
ANT,232,0,3026,Contemp Ghanaian Soc & Culture,1,      ,TBA , , ,Bowles L,,, ,,,,,,,,,CULT SSCI,CULT,SSCI,,,Cultural Diversity,,,,15,14,1,AFR
ANT,233,0,16339,Performance in West Africa,1,  T  R  ,0305 - 0420pm,CHAM,2084,Amin T,,, ,,,,,,,,,CULT VPRQ,CULT,VPRQ,,,Cultural Diversity,Visual and Performing Arts (Class of 2016 and later),,,30,4,26,ANT
ANT,233,0,16339,Performance in West Africa,1,  T  R  ,0305 - 0420pm,CHAM,2084,Amin T,,, ,,,,,,,,,CULT VPRQ,CULT,VPRQ,,,Cultural Diversity,Visual and Performing Arts (Class of 2016 and later),,,30,4,26,AFR
ANT,233,0,3047,Performing Arts in West Africa,1,      ,TBA , , ,Bowles L,,, ,,,,,,,,,ARTF CULT VPRQ,ARTF,CULT,VPRQ,,Fine Art (Class of 2015),Cultural Diversity,Visual and Performing Arts (Class of 2016 and later),,15,14,1,AFR
ANT,233,0,3047,Performing Arts in West Africa,1,      ,TBA , , ,Bowles L,,, ,,,,,,,,,ARTF CULT VPRQ,ARTF,CULT,VPRQ,,Fine Art (Class of 2015),Cultural Diversity,Visual and Performing Arts (Class of 2016 and later),,15,14,1,ANT
ANT,238,0,16404,Global Masculinities,1,  T  R  ,0940 - 1055am,CHAM,2068,Cho S,,, ,,,,,,,,,JEC SSRQ,JEC,SSRQ,,,"Justice, Equality, Community",Social-Scientific Thought (Class of 2016 and later),,,30,15,15,ANT
ANT,238,0,16404,Global Masculinities,1,  T  R  ,0940 - 1055am,CHAM,2068,Cho S,,, ,,,,,,,,,JEC SSRQ,JEC,SSRQ,,,"Justice, Equality, Community",Social-Scientific Thought (Class of 2016 and later),,,30,15,15,GSS
ANT,239,0,25948,"Love, Sex and Globalization",1,  T  R  ,1215 - 0130pm,CHAM,HANCE,Cho S,,, ,,,,,,,,,,,,,,,,,,30,19,11,GSS
ANT,239,0,25948,"Love, Sex and Globalization",1,  T  R  ,1215 - 0130pm,CHAM,HANCE,Cho S,,, ,,,,,,,,,,,,,,,,,,30,19,11,ANT
ANT,251,0,14520,Mesoamerican Civilizations,1, M  W  F ,1030 - 1120am,CHAM,1027,Ringle W,,, ,,,,,,,,,CULT HTRQ,CULT,HTRQ,,,Cultural Diversity,Historical Thought (Class of 2016 and later),,,30,10,20,ANT
ANT,251,0,14520,Mesoamerican Civilizations,1, M  W  F ,1030 - 1120am,CHAM,1027,Ringle W,,, ,,,,,,,,,CULT HTRQ,CULT,HTRQ,,,Cultural Diversity,Historical Thought (Class of 2016 and later),,,30,10,20,LAS
ANT,253,0,14997,Latin Amer Soc & Cult Today,1, M  W  F ,1130 - 1220pm,CHAM,1027,Samson C,,, ,,,,,,,,,CULT SSRQ,CULT,SSRQ,,,Cultural Diversity,Social-Scientific Thought (Class of 2016 and later),,,30,17,13,ANT
ANT,253,0,14997,Latin Amer Soc & Cult Today,1, M  W  F ,1130 - 1220pm,CHAM,1027,Samson C,,, ,,,,,,,,,CULT SSRQ,CULT,SSRQ,,,Cultural Diversity,Social-Scientific Thought (Class of 2016 and later),,,30,17,13,LAS
ANT,253,0,20010,Latin Amer Soc & Cult Today,1, M  W  F ,0930 - 1020am,CHAM,1006,Samson C,,, ,,,,,,,,,CULT SSRQ,CULT,SSRQ,,,Cultural Diversity,Social-Scientific Thought (Class of 2016 and later),,,30,28,2,LAS
ANT,253,0,20010,Latin Amer Soc & Cult Today,1, M  W  F ,0930 - 1020am,CHAM,1006,Samson C,,, ,,,,,,,,,CULT SSRQ,CULT,SSRQ,,,Cultural Diversity,Social-Scientific Thought (Class of 2016 and later),,,30,28,2,ANT
ANT,257,0,24411,"African Roots, American Soils",1,  T  R  ,1215 - 0130pm,CHAM,1027,Bowles L,,, ,,,,,,,,,CULT SSRQ,CULT,SSRQ,,,Cultural Diversity,Social-Scientific Thought (Class of 2016 and later),,,30,26,4,AFR
ANT,257,0,24411,"African Roots, American Soils",1,  T  R  ,1215 - 0130pm,CHAM,1027,Bowles L,,, ,,,,,,,,,CULT SSRQ,CULT,SSRQ,,,Cultural Diversity,Social-Scientific Thought (Class of 2016 and later),,,30,26,4,ANT
ANT,261,0,25895,"Science, Policy, and Society",1, M  W  F ,1130 - 1220pm,LIB,STUDIOD,Lozada E,,, ,,,,,,,,,SSRQ,SSRQ,,,,Social-Scientific Thought (Class of 2016 and later),,,,30,30,0,ANT
ANT,261,0,25895,"Science, Policy, and Society",1, M  W  F ,1130 - 1220pm,LIB,STUDIOD,Lozada E,,, ,,,,,,,,,SSRQ,SSRQ,,,,Social-Scientific Thought (Class of 2016 and later),,,,30,30,0,ENV
ANT,261,0,25895,"Science, Policy, and Society",1, M  W  F ,1130 - 1220pm,LIB,STUDIOD,Lozada E,,, ,,,,,,,,,SSRQ,SSRQ,,,,Social-Scientific Thought (Class of 2016 and later),,,,30,30,0,DIG
ANT,271,0,23045,Human Ecology,1, M  W  F ,0930 - 1020am,CHAM,1006,Cho H,,, ,,,,,,,,,SSRQ,SSRQ,,,,Social-Scientific Thought (Class of 2016 and later),,,,30,27,3,ENV
ANT,271,0,23045,Human Ecology,1, M  W  F ,0930 - 1020am,CHAM,1006,Cho H,,, ,,,,,,,,,SSRQ,SSRQ,,,,Social-Scientific Thought (Class of 2016 and later),,,,30,27,3,ANT
ANT,272,0,20011,Forensic Anthropology,1, M  W  F ,0830 - 0920am,CHAM,1003,Cho H,,, ,,,,,,,,,LBRQ,LBRQ,,,,Liberal Studies (Class of 2020 and earlier),,,,30,25,5,ANT
ANT,273,0,24752,Bioarchaeology,1, M  W  F ,0830 - 0920am,CHAM,2068,Cho H,,, ,,,,,,,,,HTRQ,HTRQ,,,,Historical Thought (Class of 2016 and later),,,,30,28,2,ARC
ANT,273,0,24752,Bioarchaeology,1, M  W  F ,0830 - 0920am,CHAM,2068,Cho H,,, ,,,,,,,,,HTRQ,HTRQ,,,,Historical Thought (Class of 2016 and later),,,,30,28,2,ENV
ANT,273,0,24752,Bioarchaeology,1, M  W  F ,0830 - 0920am,CHAM,2068,Cho H,,, ,,,,,,,,,HTRQ,HTRQ,,,,Historical Thought (Class of 2016 and later),,,,30,28,2,ANT
ANT,275,0,15136,"Monkeys, Apes and Humans",1, M  W  F ,0830 - 0920am,CHAM,1006,Cho H,,, ,,,,,,,,,LBRQ,LBRQ,,,,Liberal Studies (Class of 2020 and earlier),,,,30,18,12,ANT
ANT,291,0,16263,Social Networks & Social Media,1, M  W  F ,0930 - 1020am,CHAM,1027,Lozada E,,, ,,,,,,,,,SSRQ,SSRQ,,,,Social-Scientific Thought (Class of 2016 and later),,,,30,23,7,DIG
ANT,291,0,16263,Social Networks & Social Media,1, M  W  F ,0930 - 1020am,CHAM,1027,Lozada E,,, ,,,,,,,,,SSRQ,SSRQ,,,,Social-Scientific Thought (Class of 2016 and later),,,,30,23,7,ANT
ANT,291,0,16263,Social Networks & Social Media,1, M  W  F ,0930 - 1020am,CHAM,1027,Lozada E,,, ,,,,,,,,,SSRQ,SSRQ,,,,Social-Scientific Thought (Class of 2016 and later),,,,30,23,7,IDAT
ANT,310,0,23878,"Politics, Society, and Culture",1,  T    ,0140 - 0420pm,SWC,LOUNGE,Ruhlen R,,, ,,,,,,,,,SSRQ,SSRQ,,,,Social-Scientific Thought (Class of 2016 and later),,,,15,12,3,ANT
ANT,310,0,23878,"Politics, Society, and Culture",1,  T    ,0140 - 0420pm,SWC,LOUNGE,Ruhlen R,,, ,,,,,,,,,SSRQ,SSRQ,,,,Social-Scientific Thought (Class of 2016 and later),,,,15,12,3,COM
ANT,310,0,23878,"Politics, Society, and Culture",1,  T    ,0140 - 0420pm,SWC,LOUNGE,Ruhlen R,,, ,,,,,,,,,SSRQ,SSRQ,,,,Social-Scientific Thought (Class of 2016 and later),,,,15,12,3,ENV
ANT,315,0,25947,Queer Ethnography,1,  T  R  ,0940 - 1055am,VAC,108,Cho S,,, ,,,,,,,,,,,,,,,,,,15,10,5,ANT
ANT,315,0,25947,Queer Ethnography,1,  T  R  ,0940 - 1055am,VAC,108,Cho S,,, ,,,,,,,,,,,,,,,,,,15,10,5,GSS
ANT,319,0,25672,Contradictions in Motherhood,1,    R  ,0140 - 0420pm,CHAM,1046,Ruhlen R,,, ,,,,,,,,,SSRQ,SSRQ,,,,Social-Scientific Thought (Class of 2016 and later),,,,15,9,6,ANT
ANT,319,0,25672,Contradictions in Motherhood,1,    R  ,0140 - 0420pm,CHAM,1046,Ruhlen R,,, ,,,,,,,,,SSRQ,SSRQ,,,,Social-Scientific Thought (Class of 2016 and later),,,,15,9,6,GSS
ANT,321,0,16329,"Borderlands, Identity & Rights",1,  T  R  ,1215 - 0130pm,CHAM,1086,Samson C,,, ,,,,,,,,,CULT SSRQ,CULT,SSRQ,,,Cultural Diversity,Social-Scientific Thought (Class of 2016 and later),,,15,11,4,LAS
ANT,321,0,16329,"Borderlands, Identity & Rights",1,  T  R  ,1215 - 0130pm,CHAM,1086,Samson C,,, ,,,,,,,,,CULT SSRQ,CULT,SSRQ,,,Cultural Diversity,Social-Scientific Thought (Class of 2016 and later),,,15,11,4,ANT
ANT,327,0,20012,Religion in Latin America,1,  T  R  ,0140 - 0255pm,CHAM,3198,Samson C,,, ,,,,,,,,,CULT PRRQ,CULT,PRRQ,,,Cultural Diversity,Philosophical and Religious Perspectives (Class of 2016 and later),,,15,14,1,REL
ANT,327,0,20012,Religion in Latin America,1,  T  R  ,0140 - 0255pm,CHAM,3198,Samson C,,, ,,,,,,,,,CULT PRRQ,CULT,PRRQ,,,Cultural Diversity,Philosophical and Religious Perspectives (Class of 2016 and later),,,15,14,1,ANT
ANT,327,0,20012,Religion in Latin America,1,  T  R  ,0140 - 0255pm,CHAM,3198,Samson C,,, ,,,,,,,,,CULT PRRQ,CULT,PRRQ,,,Cultural Diversity,Philosophical and Religious Perspectives (Class of 2016 and later),,,15,14,1,LAS
ANT,335,0,20013,Debunking Race,1, M     ,0130 - 0420pm,CHAM,3198,Cho H,,, ,,,,,,,,,JEC SSRQ,JEC,SSRQ,,,"Justice, Equality, Community",Social-Scientific Thought (Class of 2016 and later),,,15,9,6,ANT
ANT,335,0,24250,Debunking Race,1, M     ,0130 - 0420pm,CHAM,3196,Cho H,,, ,,,,,,,,,SSRQ,SSRQ,,,,Social-Scientific Thought (Class of 2016 and later),,,,15,15,0,ANT
ANT,340,0,10013,Medical Anthropology,1,  T  R  ,1215 - 0130pm,CHAM,1003,Cho H,,, ,,,,,,,,,CULT SSRQ,CULT,SSRQ,,,Cultural Diversity,Social-Scientific Thought (Class of 2016 and later),,,15,15,0,ANT
ANT,340,0,10013,Medical Anthropology,1,  T  R  ,1215 - 0130pm,CHAM,1003,Cho H,,, ,,,,,,,,,CULT SSRQ,CULT,SSRQ,,,Cultural Diversity,Social-Scientific Thought (Class of 2016 and later),,,15,15,0,HHV
ANT,343,0,14862,Feminist Anthropology,1,     F ,0130 - 0420pm,CHAM,1096,Bowles L,,, ,,,,,,,,,SSRQ,SSRQ,,,,Social-Scientific Thought (Class of 2016 and later),,,,15,11,4,COM
ANT,343,0,14862,Feminist Anthropology,1,     F ,0130 - 0420pm,CHAM,1096,Bowles L,,, ,,,,,,,,,SSRQ,SSRQ,,,,Social-Scientific Thought (Class of 2016 and later),,,,15,11,4,ANT
ANT,343,0,14862,Feminist Anthropology,1,     F ,0130 - 0420pm,CHAM,1096,Bowles L,,, ,,,,,,,,,SSRQ,SSRQ,,,,Social-Scientific Thought (Class of 2016 and later),,,,15,11,4,GSS
ANT,351,0,15699,The Senses & Sensualities,1,    R  ,0140 - 0420pm,CHAM,1096,Bowles L,,, ,,,,,,,,,SSRQ,SSRQ,,,,Social-Scientific Thought (Class of 2016 and later),,,,15,4,11,ANT
ANT,354,0,10014,Art & Writing of Ancient Maya,1, M     ,0130 - 0420pm,CHAM,1086,Ringle W,,, ,,,,,,,,,CULT VPRQ,CULT,VPRQ,,,Cultural Diversity,Visual and Performing Arts (Class of 2016 and later),,,15,5,10,LAS
ANT,354,0,10014,Art & Writing of Ancient Maya,1, M     ,0130 - 0420pm,CHAM,1086,Ringle W,,, ,,,,,,,,,CULT VPRQ,CULT,VPRQ,,,Cultural Diversity,Visual and Performing Arts (Class of 2016 and later),,,15,5,10,ANT
ANT,370,0,10015,Theory in Anthropology,1,  T    ,0140 - 0420pm,CHAM,3196,Samson C,,, ,,,,,,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,20,6,14,ANT
ANT,370,0,10016,Theory in Anthropology,1,  T    ,0140 - 0420pm,CHAM,B022,Ruhlen R,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,6,9,ANT
ANT,371,0,20014,Ethnographic Writing,1,   W   ,0130 - 0420pm,CHAM,1045,Bowles L,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,10,5,EAS
ANT,371,0,20014,Ethnographic Writing,1,   W   ,0130 - 0420pm,CHAM,1045,Bowles L,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,10,5,GSS
ANT,371,0,20014,Ethnographic Writing,1,   W   ,0130 - 0420pm,CHAM,1045,Bowles L,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,10,5,LAS
ANT,371,0,20014,Ethnographic Writing,1,   W   ,0130 - 0420pm,CHAM,1045,Bowles L,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,10,5,AFR
ANT,371,0,20014,Ethnographic Writing,1,   W   ,0130 - 0420pm,CHAM,1045,Bowles L,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,10,5,ANT
ANT,371,0,21707,Ethnographic Writing,1,   W   ,0130 - 0420pm,CHAM,B022,Samson C,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,11,4,AFR
ANT,371,0,21707,Ethnographic Writing,1,   W   ,0130 - 0420pm,CHAM,B022,Samson C,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,11,4,ANT
ANT,371,0,21707,Ethnographic Writing,1,  T    ,0140 - 0420pm,CHAM,1046,Ruhlen R,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,10,5,AFR
ANT,371,0,21707,Ethnographic Writing,1,  T    ,0140 - 0420pm,CHAM,1046,Ruhlen R,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,10,5,ANT
ANT,371,0,21707,Ethnographic Writing,1,  T    ,0140 - 0420pm,CHAM,1046,Ruhlen R,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,10,5,EAS
ANT,371,0,21707,Ethnographic Writing,1,  T    ,0140 - 0420pm,CHAM,1046,Ruhlen R,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,10,5,GSS
ANT,371,0,21707,Ethnographic Writing,1,  T    ,0140 - 0420pm,CHAM,1046,Ruhlen R,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,10,5,LAS
ANT,371,0,21707,Ethnographic Writing,1,   W   ,0130 - 0420pm,CHAM,B022,Samson C,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,11,4,EAS
ANT,371,0,21707,Ethnographic Writing,1,   W   ,0130 - 0420pm,CHAM,B022,Samson C,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,11,4,GSS
ANT,371,0,21707,Ethnographic Writing,1,   W   ,0130 - 0420pm,CHAM,B022,Samson C,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,11,4,LAS
ANT,372,0,14999,Visualizing Anthropology,1, M     ,0130 - 0420pm,BELK,CLASSROOM,Lozada E,,, ,,,,,,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,9,6,COM
ANT,372,0,14999,Visualizing Anthropology,1, M     ,0130 - 0420pm,BELK,CLASSROOM,Lozada E,,, ,,,,,,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,9,6,EAS
ANT,372,0,14999,Visualizing Anthropology,1, M     ,0130 - 0420pm,BELK,CLASSROOM,Lozada E,,, ,,,,,,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,9,6,ANT
ANT,372,0,14999,Visualizing Anthropology,1, M     ,0130 - 0420pm,BELK,CLASSROOM,Lozada E,,, ,,,,,,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,9,6,AFR
ANT,372,0,14999,Visualizing Anthropology,1, M     ,0130 - 0420pm,BELK,CLASSROOM,Lozada E,,, ,,,,,,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,9,6,DIG
